Date,A,AAPL,ABC,ABT,ACE,ACI,ADBE,ADI,ADM,ADP,ADSK,AEE,AEO,AEP,AES,AET,AFL,AGN,AIG,AIV,AKAM,ALL,ALTR,ALXN,AMAT,AMD,AMGN,AMT,AMZN,AN,ANF,ANN,AON,APA,APC,APD,APH,APOL,ARG,ARNA,ATI,ATVI,AVB,AVP,AVY,AXP,AZO,BA,BAC,BAX,BBBY,BBT,BBY,BCR,BDX,BEAM,BEN,BHI,BIG,BIIB,BK,BKS,BLK,BLL,BMS,BMY,BRCM,BSX,BWA,BXP,C,CA,CAG,CAH,CAM,CAMP,CAT,CB,CCE,CCI,CCL,CELG,CERN
1/11/01,39.26977389,1.156625439,10.00955724,12.37607216,25.76613278,62.32530293,23.88550984,37.24747843,10.26244481,33.30800593,8.470145271,16.49554056,6.92854306,18.34999988,39.09840543,8.157628368,23.51323902,48.10064356,1235.16428,14.2118725,24.5,23.95758947,30.94886463,12.6575,18.42908327,18.19,53.04678829,36.99314158,17,5.75,16.80088491,12.94666667,24.99904113,24.8712616,27.31525932,25.61980213,5.159565972,21.80444444,5.717335848,140,9.532756266,1.333080495,23.54959871,15.7624047,32.7155763,33.22080489,28.63,40.49037769,15.95713498,16.6456061,23.25039204,20.53585227,13.87420436,18.62141471,25.25565663,16.76329796,9.976715824,34.73291226,10.75677489,55,36.88039623,8.07836371,26.73181401,2.557281983,9.483383992,33.50677527,71.70014219,7.44,4.351513725,18.98469698,380.9279555,22.01749371,13.29580584,36.17398768,14.4375,9.531,14.50574928,19.16400934,13.26967068,25.91148686,19.5944631,3.16375,6.84375
1/12/01,38.29416971,1.104577294,10.23032567,12.81744421,24.91441895,59.18390662,25.06835448,37.64906849,10.21248854,33.99550605,8.657829066,16.70631925,6.99960504,18.6680481,40.44318156,8.398628537,22.53458185,47.78412688,1204.105707,14.2118725,27.44,22.93364866,28.91928301,13.735,18.42908327,17.81,52.27685305,36.09086983,17.69,5.813,17.496911,13.02666667,23.95961128,24.31054152,27.13831837,25.2024538,5.320435461,21.77777778,5.717335848,133.8,9.225022388,1.366597947,23.39690313,14.96321342,33.41893629,33.26243497,28.81,41.51753085,15.8344871,16.41154877,22.33494477,20.07999415,14.14539416,18.53913404,24.77539512,16.76329796,9.951035732,34.83978276,10.63453882,56.20666667,34.72961424,8.058117185,27.00183233,2.507276259,9.502388769,34.90418961,76.28201656,7.5,4.317998961,19.18812135,367.976405,21.34074224,13.15584999,36.34186612,14.14,9.5,13.94709916,17.94530828,13.51497944,23.40081949,19.92872552,3.3675,7.03125
1/16/01,39.69958552,1.100079306,10.18034037,13.24116137,26.03810863,60.98497384,25.28703164,37.692096,10.52649937,34.10000607,8.835763053,16.54612745,7.07066702,18.7556266,39.23672526,8.76694955,22.6473639,49.70300923,1242.489415,14.09728494,31.69,23.79349639,26.95284393,15.375,17.65822467,17.13,53.86046985,34.40362167,18.06,6.063,17.86713764,12.41777778,24.71282132,24.34279028,27.96551732,25.07455674,5.460168814,22.88888889,6.136926032,160,10.09926636,1.361265625,22.93389074,14.72449394,33.84842159,33.51915381,29,41.7708953,16.44127135,16.68100972,23.92959486,20.35795642,14.44002013,18.86392615,25.15655505,16.93981367,10.14363642,35.55499302,10.99184428,57.33333333,35.76364404,7.865775191,27.73161159,2.453506663,9.562570565,35.29380328,73.00040384,7.5,4.324485689,19.10296696,378.780907,21.1484833,13.29580584,35.69706031,14.4525,10.06,14.2663278,18.6443074,13.17767989,22.74472175,21.31257194,3.2975,6.5
1/17/01,42.2579881,1.080159646,10.20533302,13.02047535,25.14345124,59.68653003,26.58915473,41.32792033,10.56931903,33.17050591,9.384189725,16.57142089,6.96407405,18.7556266,39.72084467,8.355430393,22.53458185,48.15999044,1245.272966,13.98571285,32.38,23.71473171,28.13451145,13.6875,19.14828639,18.5,52.93304785,35.41416602,18.38,6.375,18.32621867,12.39111111,24.52451881,23.12631255,26.38631933,24.82549403,5.599902166,22.86222222,6.398750307,160,10.23215144,1.404685961,23.24420756,14.22975648,33.1450616,34.30318701,29.56,40.23016555,15.99586589,16.33680778,24.54973656,20.63591869,15.02592403,18.72967874,24.77539512,16.76329796,10.23865276,33.75463615,10.93542762,54.43666667,35.06739731,7.845528666,29.3736149,2.422857993,9.483383992,34.2860026,79.68746373,7.845,4.405569796,19.13135176,372.6860597,22.25589479,13.29580584,35.76955327,14.36,11.13,14.36528868,18.14019651,13.22367528,23.18212025,22.14822799,3.11,6.6325
1/18/01,46.09218075,1.200962747,9.359748284,13.25881626,26.12399574,59.93784173,27.8316386,41.95181918,9.991253638,33.03300588,9.296441457,16.7316127,6.99960504,18.98609633,40.48928817,8.171269887,22.35267531,47.04229093,1267.248371,13.98571285,31.25,23.22245247,29.0906699,14.235,19.89133049,22.69,54.29793306,32.70735078,19.5,6.438,17.77087871,12.05777778,24.76554602,22.28624702,25.23177962,24.65720841,5.710279772,21.77777778,6.241823578,161.3,10.14123007,1.404685961,23.39690313,14.74871186,31.98109418,34.4350156,28.81,39.29203233,15.79575619,16.71838022,23.25039204,20.56920774,14.73129806,19.11942928,25.72829494,16.65511092,10.35421318,32.06114978,10.34305278,56.88,34.24415401,7.697054145,29.46848621,2.419631818,9.325010845,35.03406084,79.13020874,7.75,4.338540268,19.27800653,375.7334834,26.63170824,13.4357617,36.07860221,14.235,12.56,13.43633334,18.27012199,12.98603242,23.18212025,21.98109678,3.35125,6.3125
1/19/01,44.72769938,1.253010892,8.759924629,12.96456823,25.45121338,60.23103872,28.94987408,41.09844029,9.770018736,33.00000588,9.506062319,17.04778074,6.360047219,19.0137527,40.87350992,8.084873599,20.62456321,48.34792221,1232.527231,14.02189839,30,22.80893792,26.88970139,14,19.84364852,22,52.49558465,32.42764654,19.94,6.438,16.98599823,11.75111111,24.85593123,22.49532908,25.17427381,24.19274011,5.857058504,22.22222222,6.346721124,163.8,10.27411515,1.394783078,23.39690313,14.37852369,31.43334481,33.74118091,28.56,38.1347731,15.87644558,16.33680778,22.88618184,20.32460095,14.22909472,18.81919246,24.68391674,16.54692387,10.27974091,32.7270352,10.52170551,56.89,32.7775357,7.443972575,29.05251203,2.319082673,9.125460681,34.31717169,80.55430483,7.25,4.230428125,19.30639133,376.6338585,25.90881463,13.22862704,35.76955327,14.1725,12.88,13.0758856,17.84916342,13.22367528,23.34833167,20.72427008,3.28125,6.03125
1/22/01,42.81060305,1.23694665,9.18896516,13.00282047,26.75383454,58.63939792,29.78979317,40.15900639,9.855658053,32.27950575,9.659621787,17.44404468,6.733833234,19.18890969,41.44984255,8.44182668,21.73783122,46.79501227,1239.852366,14.17267149,28.5,24.32515796,26.10492983,14.2825,19.44629873,21.44,59.17127316,31.63364741,18.5,6.5,18.60759092,12.36,25.56394866,22.96101185,26.18726076,24.44180282,5.658613659,21.50222222,6.346721124,159.4,10.27411515,1.394783078,23.18017393,14.50999239,31.66987294,31.22256099,26.25,38.34705142,16.26052711,17.08815145,23.19133093,20.39687114,14.64759751,19.25431829,26.53635398,16.86579095,10.43895748,33.24494608,10.28663613,60.12,34.89444704,7.82528214,29.14738334,2.281981652,9.423202196,34.77431839,79.74938095,7.78,4.311512232,19.51454649,373.1708771,24.80140314,13.22862704,35.76955327,14.2975,12.06,13.15634268,18.69367908,13.7526223,23.06839664,22.06131976,3.41375,6
1/23/01,42.81060305,1.317267861,9.724224463,12.94691334,27.55544756,58.63939792,29.5412964,40.38131518,10.30526447,32.72500583,9.506062319,17.33865533,6.92854306,19.41937942,43.41705792,8.810147693,22.6473639,49.3963837,1259.923236,14.3626456,32.13,24.73867252,27.40386207,17.845,19.17212737,22.31,59.27626433,32.65321448,18.95,6.5,19.62201191,12.24888889,26.17404879,22.98001931,26.62961314,24.44180282,5.518880306,23.02666667,6.346721124,161.3,10.88258896,1.409256523,23.27376154,15.04970598,31.90017666,32.26331302,26.81,39.37420458,16.26052711,16.71838022,23.31929668,20.74154435,15.67209233,19.44577366,26.06371567,16.93981367,10.58790202,33.75463615,10.34305278,63.12,35.93214867,7.950135715,29.41740166,2.338977424,9.423202196,34.41587382,82.59757313,8.03,4.426111103,19.63281647,380.09684,26.24719037,13.15584999,36.98667193,14.765,12.5,13.39771394,19.06786448,14.41955548,23.83821799,22.60282488,3.9375,6.5
1/24/01,39.56995979,1.317267861,9.476380661,12.72622732,27.59839111,58.63939792,29.88422195,40.56059646,9.94843398,33.07150589,9.111195115,17.62531436,6.866008517,19.88031888,43.80127967,9.023864825,22.60370634,49.95028788,1287.465744,14.45612492,35.38,25.14562336,27.96312456,17.9375,19.72047008,22.69,60.42241793,31.92237437,21.88,6.563,19.43689859,11.52888889,26.3171587,22.96101185,25.99704924,24.86588257,5.643348671,22.75111111,6.503647853,184.4,11.10639541,1.409256523,22.93389074,15.11544033,31.66987294,32.08985435,26.13,39.33311846,16.48000226,16.38597948,22.64009386,20.01328321,15.61182793,19.63722903,26.58971637,16.86579095,10.78307072,34.57671692,10.57812216,64.06,36.0151648,8.118856761,28.6000489,2.362636046,9.283833827,33.70417952,77.33460932,8,4.358000453,19.84097163,386.5379854,26.63170824,13.08867119,36.96377942,14.97,13.56,13.57793781,19.1796004,14.9485025,23.61951874,22.56271339,4.03875,6.41375
1/25/01,37.69379791,1.281283958,9.867932214,13.42653763,27.87036696,59.43521832,28.35845176,39.21957249,9.855658053,32.96700587,9.155069248,17.65482337,6.769364224,20.07852285,43.13273382,8.853345837,22.71648839,53.96609321,1298.453447,14.47421769,29.63,24.8174372,26.78145704,18.47,19.37080227,21.94,62.99470158,32.59907817,19,6.563,20.22177906,12.13777778,26.3623513,23.87336994,27.65587065,25.16206526,5.541190674,22.88888889,6.503647853,190,11.05743775,1.409256523,23.36734915,14.74871186,32.1367048,32.18005286,26.75,40.57254994,16.6220156,17.02521167,23.13226981,20.15226434,15.79931717,20.09846242,26.87177471,17.15049371,10.91917521,35.55499302,10.75677489,61.77,36.27804922,8.118856761,28.82628046,2.255096854,9.679766693,33.44443708,64.39391009,8.28,4.547196702,20.04912679,383.075004,25.76269784,13.15584999,38.15419015,15.765,12.69,13.93838556,19.473232,14.9025071,23.67200656,21.89418855,3.5,6.47625
1/26/01,37.27080868,1.25686631,9.828360514,13.59131653,27.512504,60.48235043,28.8554453,39.2626,10.21248854,32.69200582,9.094132951,17.44404468,7.221318418,19.99555375,45.09994919,8.9101855,22.55641064,52.23514264,1285.561209,14.26615081,29.75,24.86338326,26.27631672,18.6875,19.02510795,21.38,62.72347439,33.05021405,19.5,6.688,20.17735187,12.30666667,25.51875606,23.14158272,26.43055457,24.48892279,5.518880306,23.94666667,6.766311308,218.8,11.14835913,1.413065324,23.15061994,14.16402213,31.74456604,32.35351153,26.75,39.7576751,17.16747592,17.2218985,23.68350688,20.39687114,15.90310587,20.55969581,26.68119475,17.15049371,11.16056807,34.9877573,10.75677489,63.31,36.96985031,8.267331282,28.87006722,2.150783838,9.521393547,33.27820192,68.10894336,8.625,4.547196702,19.69431686,382.2438884,26.29333251,13.04948355,38.03591216,15.485,13.25,13.91907586,19.11463766,14.9485025,25.20290129,22.10143125,3.6175,6.235
1/29/01,37.12753814,1.393733654,10.15743044,13.37357299,27.61986289,59.89595645,26.83765151,40.64665147,10.20535193,33.27500593,9.296441457,17.49041599,8.226134816,20.21680469,45.87607713,9.094346006,22.19623569,54.00565779,1280.140609,14.02189839,31.81,24.69929018,26.55594797,17.25,19.94298597,23,62.11977517,32.61712361,20.13,6.94,22.21359839,12.66666667,25.64680176,22.71391487,26.09879028,24.94665967,5.548236053,24.39111111,6.671483926,248.8,11.36517163,1.385641954,23.30331552,13.54127568,32.37323294,33.03346953,27.08,38.66204506,17.43536471,17.25533526,24.66785879,20.49693755,16.58945043,20.24205394,26.72693394,17.22451642,12.08248339,33.68064888,11.14228868,66.81,37.38493096,8.398933699,30.10339416,2.172291676,9.898321634,32.28598578,68.29469502,8.725,4.632605295,19.34423772,389.2391109,27.18541399,13.13905529,38.19234434,15.1725,13.31,13.87080161,18.90155986,15.03282738,25.80651122,22.29530345,3.70375,6.25
1/30/01,37.35267756,1.397589072,9.994978196,13.25587378,26.97570957,58.63939792,26.21640957,43.32152815,10.66923156,33.07150589,9.07950824,17.38924222,7.931938219,20.24907045,43.34021357,8.855619424,22.17440691,53.50120934,1278.968588,14.12140864,30.69,25.42129973,26.05080765,15,20.83702299,24.02,62.11977517,32.79757796,18.94,7.4,21.44352698,12.75555556,26.4452044,21.81106051,25.36890886,25.60633928,5.698537474,24.24888889,6.637916712,240,11.44909905,1.379547872,23.77125358,14.01871463,33.03302196,33.24161993,26.8,38.44976674,17.90336321,17.21009729,24.91394676,20.54697076,16.38187305,20.47267064,26.55922357,17.64018244,12.20061181,34.03414361,11.48078859,62.62,38.22201028,8.334819701,29.7676957,2.147019966,10.13271389,32.37949306,69.90454278,8.48,4.567738009,19.38208411,389.2391109,28.83884087,13.30140408,36.8187935,15.625,14.5,14.28917845,19.13542574,15.30879974,25.7540234,21.79390982,3.7575,6.43
1/31/01,37.21622943,1.389235666,9.96165466,13.19996665,26.48185869,60.31480929,21.71364804,44.89203215,10.69064139,32.92300586,8.989322521,17.19111025,8.226134816,19.93563162,44.28539908,8.691921195,21.45769515,51.49330668,1245.565971,14.13648595,29.06,25.51975557,27.28659735,13.0775,19.99066794,24.6,61.51607594,32.6622372,17.31,7.5,22.07291226,13.04444444,26.47533281,21.52594861,25.16985029,25.42459082,5.683272486,24.30666667,6.503647853,239.4,11.78480874,1.381071393,23.93380049,14.63454168,33.7488308,32.67961384,26.03,40.05897336,17.3708132,17.28483828,26.14438665,20.36351567,16.67315099,20.12021871,26.20855644,18.2266701,12.00801112,33.99303957,12.22360783,58.81,37.86227372,8.672261794,29.13278775,2.148633054,10.45579511,32.15091971,68.04702614,8.38,4.578587743,19.20704454,387.6461394,27.69297759,13.22582792,36.36094321,16.0575,13.69,14.23124935,18.70927014,15.4927813,24.44182791,21.56661138,3.46875,6.03875
2/1/01,36.70454891,1.357107182,9.892924866,13.5354094,26.06673766,73.88564138,22.58338675,42.45380676,10.5545917,32.83500585,8.928386224,17.13209221,7.941886896,19.82961554,43.60916879,8.525949381,21.70144991,53.46164475,1253.184112,14.16715077,27.63,25.6116477,28.36002052,12.5,20.09000539,25.71,60.64114953,33.36600916,16.25,7.22,22.34687998,12.45777778,26.08366359,21.34537774,24.16571039,25.54575646,5.759597426,24.41777778,6.663092123,244.4,11.77082083,1.409256523,23.77617925,14.5307506,33.55587363,32.95020936,25.75,38.70313118,17.1965241,17.30450696,25.53408847,20.30236397,16.09729116,19.90700705,26.55922357,18.5683134,12.2827881,33.47101829,11.76287185,57.06,37.48178312,8.76674558,29.92094934,2.199176474,10.46213003,32.78988612,66.25142672,8.795,4.621986679,19.39627651,389.585409,27.56993187,13.62712441,36.43725159,15.6075,13.81,14.26665047,18.96912111,15.82241495,25.03668987,21.16549647,3.46875,6.4375
2/2/01,35.61296381,1.324978697,10.22616023,13.39122787,27.16179831,73.17359155,21.64903888,39.5853063,10.96274077,31.73500565,8.577393154,16.92974467,7.887879791,19.95867859,44.56972317,8.771496723,21.71964056,52.12634003,1265.636842,14.18248319,25.75,26.41898564,26.78145704,9.47,18.97345248,23.89,61.19235317,31.87726078,14.38,6.76,22.10993493,11.99555556,26.14392039,22.47632162,26.58980142,25.55921931,5.471911112,24.33333333,6.503647853,232.5,11.88272406,1.523520565,23.64318633,14.31624904,33.36914089,33.38038687,25.79,38.92910488,17.29980653,17.23960031,26.14438665,20.45802284,14.62750937,19.89830453,27.63409456,18.56261935,12.18520375,34.46030947,11.42437194,57.23,37.14971859,8.679010636,31.01561822,2.147019966,10.50330705,33.55352891,61.37854141,8.375,4.679490269,19.92612601,385.0723006,26.22411929,13.57625584,36.5784221,15.7825,12.38,14.24734077,19.1510168,15.76108776,24.44182791,20.55713887,3.34375,6.41375
2/5/01,33.56624176,1.297348201,10.41985329,13.63251125,27.75585081,78.74433435,22.55356714,38.6171874,11.26348219,32.43900578,8.789451467,16.94660696,7.816817811,20.28133621,43.60916879,8.866987356,22.86928988,52.90774057,1292.007328,14.12115353,24.88,26.38616703,25.4825248,9.875,18.20259388,24,59.76622312,31.65169284,14.44,6.61,21.82115815,12.17777778,26.64857111,22.57135892,27.16043599,26.2121675,5.194792867,23.88888889,6.738618356,230.6,12.0226031,1.570749703,23.52004473,14.3854431,33.21353027,33.58853728,25.5,39.66865516,17.19006895,17.27697081,26.02626442,20.49137831,14.59737717,20.08540864,27.41302181,18.71066478,11.99260306,35.44960065,11.29273308,57.5,38.02138797,8.699257162,29.92094934,2.187347163,10.48746974,33.40287829,58.97615323,8.015,4.666470588,19.95451081,390.9046253,25.95495678,13.52538727,37.00956445,16.345,10.94,14.0864266,19.63433961,16.29770067,23.18212025,21.86076231,3.2425,6.36
2/6/01,34.77380777,1.357107182,10.7676677,13.8796796,27.11169749,78.74433435,21.86771604,37.60604099,10.72644394,32.80200584,9.003947232,16.86229549,8.119541846,20.51641534,42.49492571,8.582789043,22.59279194,53.36273329,1267.980885,13.81757173,25.81,26.28114746,25.03150666,9.875,18.23040837,24.05,61.13985759,32.6622372,15.81,6.65,22.56901596,12.00888889,26.64103901,23.11307153,28.06725836,25.85540199,5.360359276,24.58666667,6.503647853,241.3,11.81278454,1.599696594,23.37227482,14.40966101,33.43138514,32.60329202,25.14,38.84693262,16.44772651,17.29860636,26.57750149,20.25789,14.79491049,20.02013977,27.90090651,19.4167276,11.4738652,36.43064774,12.31763559,59,37.18430865,8.759996738,30.06690519,2.20509113,10.44946018,33.01326462,57.27342964,8.06,4.860680827,19.52400809,382.7810301,26.90087076,13.57625584,36.68525383,16.6125,10.38,14.00596951,19.22897209,16.1137191,23.56703092,21.81396557,3.45375,6.83625
2/7/01,34.207548,1.333332103,10.65311804,13.99443633,27.69859274,85.86483267,20.03380986,35.42598064,11.28496372,32.82400585,8.774826756,17.00984057,8.278720682,20.72844749,43.89349289,8.521402208,23.04755829,51.79004106,1273.108479,13.55998717,25.25,26.79311786,24.07534821,9.875,17.78140311,23.57,61.7960524,32.11185143,15,7,23.06511966,12.31111111,26.66377674,23.44570209,28.63346941,26.09773328,5.146649443,25.62666667,6.705051141,243.8,11.90370592,1.614170039,22.89448543,14.73833275,33.34424319,32.17311451,25.24,39.45637683,15.97650043,17.29860636,26.57750149,20.30792321,14.81499862,20.10281368,27.48925379,19.23451784,11.36600881,35.8700494,13.17328814,58.12,37.30191483,8.783617685,31.27833875,2.201864954,10.61416826,33.75612801,51.27365091,7.96,4.806432157,19.23069854,377.4347324,26.5317336,13.71190536,37.29572087,16.5425,9.406,14.03493406,19.64733216,16.35902786,24.71301498,22.55602814,3.35125,6.95375
2/8/01,36.98426759,1.333332103,10.67394525,14.20923739,26.86119342,80.16843402,17.86194806,36.19330451,11.42817392,32.97250587,8.928386224,17.28385287,7.622107985,21.11620073,44.33150569,8.44864744,23.10213025,52.53187702,1255.528155,13.45572675,25.63,27.09504913,24.30085728,9.4075,16.8396841,24,61.07861274,31.13739795,14.38,6.95,22.10993493,11.72888889,26.90631252,23.17009391,28.44768141,26.6227844,4.920023082,25.96,6.780577374,253.1,11.96665148,1.656828615,22.85508011,14.8006074,33.41271186,32.67961384,24.84,39.49758454,15.73443224,17.35761241,25.89829867,20.35239717,13.55949026,19.92876334,28.19058805,19.25729406,11.28383252,35.70516754,12.62792717,59.5,36.81073606,8.348317385,31.38050785,2.195950299,10.62367064,33.6054774,48.84030411,7.995,4.773882955,19.15973655,375.629489,28.09287618,13.99450852,37.86803373,16.375,9.469,13.89654787,19.50701263,16.76532049,24.16189288,22.36215594,3.32,6.9375
2/9/01,35.81763602,1.228593244,10.89263096,14.24160468,26.99002409,79.1631872,17.58363167,34.77339678,11.02718536,32.76900584,8.713890459,17.52414058,7.852348801,21.54599951,45.78386391,8.546411659,22.99298633,51.89884367,1269.88542,13.21654109,24.44,27.17381381,24.2467351,8.845,16.93902155,24.37,63.48466037,29.85617207,13.38,7.21,21.66566296,11.44444444,27.49749347,23.42669463,29.2837274,26.25928747,4.760327822,25.25333333,6.738618356,238.1,12.02959705,1.58979371,22.65805356,14.60340435,32.77159612,32.63104541,24.77,39.38082938,15.97650043,17.31237444,24.91394676,20.49137831,13.00706659,19.68944413,28.22870404,19.26298812,11.10663988,36.28225406,12.51509387,59.31,37.32266887,8.382061594,30.79668445,2.174980156,10.67435005,33.38209889,47.79390307,7.95,4.664300642,19.07931297,375.2823268,26.8393479,13.82494662,37.49793808,16.2575,9.344,13.83861877,19.46283796,16.56600712,22.30732326,21.94098529,3.305,6.8125
2/12/01,34.87614387,1.265219716,11.14672292,14.56527751,27.26915719,78.6186785,18.82611554,34.49371799,11.29212423,32.45550578,8.652954162,17.49041599,8.155072836,21.26569596,43.60916879,8.821515626,23.01845324,53.57044736,1311.199182,13.07548288,24.94,27.56763719,25.03150666,9.6875,17.48339076,24,64.91079042,29.71180859,14.5,7.24,22.59863409,11.76888889,28.11899139,23.36016852,28.97408074,26.24582462,4.738017455,24.08666667,6.797360981,238.8,12.26039746,1.599696594,22.46595267,14.43041923,33.15751045,33.38038687,25.37,40.56898485,16.15724468,17.60347094,26.51844037,20.64147793,13.39208915,19.70684916,28.71658875,19.4679741,11.3891209,35.77112028,12.36464946,61.75,37.56479925,8.554157061,31.66512176,2.19702569,10.72186199,33.84963529,49.80621276,8.255,4.69250995,19.18339055,385.0028681,27.04698755,14.01711677,38.38311529,15.8175,9.781,13.88045646,19.85001592,16.7116592,23.18212025,21.81396557,3.43,7.3825
2/13/01,32.3177413,1.228593244,11.45496563,14.02386114,27.46956045,75.51916747,18.48318999,34.07061417,11.13459301,32.98900587,8.623704739,17.52414058,7.977417886,21.25168078,43.94728393,8.639628706,22.94387156,53.36273329,1303.581041,13.07854936,22.94,27.15412264,24.97738449,9.2025,16.39067884,24.01,63.26592877,29.90128565,13.75,7.28,22.34687998,11.85777778,28.12657063,23.62627296,30.09323225,26.57566443,4.767373201,24.58666667,6.847711804,240,12.28837326,1.646925731,22.63342524,14.45463715,34.01025664,32.45758674,25.76,41.70219672,16.21534105,17.45595582,26.08532553,20.54697076,13.56283829,19.34569472,29.73047415,19.45650548,11.28640053,35.7546321,13.33313532,59.62,37.37109494,8.641892006,31.8183754,2.204015738,10.76303901,32.74832733,46.40076559,8.125,4.707699578,19.25908333,379.0316785,26.52404324,14.05102915,38.00538881,15.7975,9.375,13.92229414,19.52780071,16.54300943,23.56703092,21.21229321,3.34375,7.40625
2/14/01,32.74755293,1.253010892,11.41955938,13.95029913,28.05645569,76.39875844,19.90956147,36.54469582,10.95558026,32.52150579,8.699265747,17.57472747,8.172127711,21.17226144,43.70906645,8.641902292,22.69614478,54.18369842,1260.216242,13.16441088,21.75,27.08192168,27.06108828,8.9375,18.59994367,24.95,62.99470158,29.72985402,14.44,7.63,22.88000634,12,28.80112326,23.24612376,29.99149121,26.55547015,4.69104826,24.37333333,6.847711804,244.4,12.26039746,1.704057752,22.80089781,14.09318433,33.28822337,32.36044988,25.95,41.61291336,16.39608529,17.26910333,26.6365626,20.58588548,13.52601004,19.14553684,28.49551599,19.51384856,11.20422423,35.03739599,13.40835752,60.44,37.2188987,8.72962695,31.45348577,2.209392698,10.61733572,32.33793427,50.27059192,8.15,4.704444657,19.20704454,372.5050293,27.30076935,11.30977849,38.19234434,15.97,8.813,13.8128725,19.47063349,16.38969145,23.23460807,20.85797504,3.45375,7.5
2/15/01,36.73866095,1.288994795,11.10090306,14.10919306,27.12601201,80.67105743,19.3529287,36.93911463,10.52594966,32.40600577,8.789451467,17.43561353,8.518910174,21.19094834,43.86275515,8.53277014,22.02218221,52.52198587,1269.006404,13.10921419,23.31,26.97690211,27.73761549,9.095,19.64497362,26.23,63.04719716,30.72235294,14.5,7.96,22.88000634,11.84,27.80066319,22.80895217,29.6376093,26.89204139,5.078544112,24.58666667,6.990372466,236.3,12.63807085,1.747478089,22.86985711,13.70045194,34.35882442,32.51309351,26.02,41.31072353,16.42513348,16.90916644,26.39047462,20.43578586,13.86081227,19.85479195,27.82467452,19.34755364,11.11947993,33.11652228,14.10416289,59.5,37.14971859,8.888224734,31.67241955,2.257785334,10.96518351,32.8833934,52.62963805,8.13,4.710954498,19.20704454,375.4211917,28.83884087,11.81846418,38.42126948,15.5475,8.875,14.19906652,19.0730615,16.02939421,22.35981108,21.28583094,3.3825,7.51625
2/16/01,34.1120343,1.220882408,11.40081489,14.27102948,27.01865312,91.1004932,18.04583567,35.49769315,10.78372802,32.41150577,8.774826756,17.70541026,8.341255224,21.62074712,44.5543543,8.430458748,22.16790385,56.37953286,1269.006404,13.35453282,21.25,27.34447061,24.97738449,8.485,19.16418038,24.71,62.33850677,29.77496761,13.69,8.03,22.4653525,12,27.52781044,22.94200439,30.17285568,26.46796163,4.824910464,24.40666667,6.763793767,237.5,12.38628859,1.694916629,22.85508011,13.96459054,33.52475151,32.762874,25.85,41.20083632,16.58973984,17.0606153,25.71127181,20.66927416,13.39543717,19.47623247,28.02287769,19.41636533,11.15543206,33.68536471,13.17328814,55,37.35725892,8.608147796,30.72370652,2.228212056,10.92369707,32.72235309,45.8992361,7.865,4.702274711,19.09350536,374.9351646,27.60838366,11.60933784,38.3449611,15.3725,8.625,14.05424376,19.22637358,16.84964538,22.963421,21.6802606,3.305,7.35125
2/20/01,30.01859019,1.176545099,11.52369543,14.32105165,26.12399574,90.09524638,17.02202896,32.23477388,11.02002485,31.32250558,8.623704739,17.83187748,8.270193244,21.9430962,45.02310484,8.237203895,21.65423508,54.9947724,1239.412858,13.36986523,19.8,27.07535796,23.34469883,7.9725,18.25424936,22.57,59.87996356,28.97194576,12.5,8.16,20.6586465,11.91555556,25.82248077,23.39818344,29.65972692,27.10071555,4.580670654,23.75333333,6.797360981,225,12.51217972,1.704057752,22.80582348,14.25305769,33.66791328,31.90251898,25.68,42.47827515,15.85385255,17.54446489,25.47502735,20.35795642,13.77041567,19.7764693,28.28206643,19.46223979,10.63155818,33.7018529,13.24851034,55.5,35.04664328,8.40568254,28.75330254,2.176055548,10.97794856,32.60287156,39.86230703,7.925,4.650195987,19.04146657,355.494082,27.10851041,11.60933784,38.30680691,15.3725,7.25,13.45242476,18.79761947,16.78065229,20.94263995,22.02789352,3.36,7.14875
2/21/01,27.42607558,1.212529002,11.392484,14.71240153,25.30091094,93.40418383,14.939626,32.62919269,10.81237006,31.68000564,8.058215904,17.71805698,8.084010856,21.93375275,44.84636283,8.182637819,20.86005217,55.39041825,1191.066966,13.24720592,17.94,25.9529613,23.28155629,7.97,18.52842071,23,61.7960524,29.05315021,11.94,8.45,21.25841366,11.36,25.33740922,23.1986051,28.67770464,26.19197322,4.53252723,23.87333333,6.822536392,228.8,12.14150028,1.675872622,22.63342524,14.2565332,33.35046762,30.50791126,24.5,41.34506328,15.41167466,18.03618196,23.62444577,20.33016019,13.02045868,19.43271989,28.35829842,19.58266025,10.63155818,33.11652228,12.66553827,53.25,34.83218494,8.230212652,28.73140916,2.150783838,10.83753294,32.46780549,40.71057296,7.93,4.611136945,18.82858061,335.358675,25.19361138,11.48499245,38.06643551,15.3875,6.844,13.18208895,18.03365761,17.50124677,21.26631484,21.52649989,3.26625,7.03375
